기점_노선,시도,시군구,읍면동,구간거리_km,40FT_안전위탁운임_원,40FT_운수사업자간운임_원,40FT_안전운송운임_원,20FT_안전위탁운임_원,20FT_운수사업자간운임_원,20FT_안전운송운임_원
부산신항↔의왕ICD,경기도,고양시 덕양구,화정1동,482,698400,776400,864500,613200,685600,767600
부산신항↔의왕ICD,경기도,고양시 덕양구,화정2동,479,694600,772300,860000,609800,681900,763500
부산신항↔의왕ICD,경기도,고양시 덕양구,행주동,479,694000,771500,859000,605700,677600,759100
부산신항↔의왕ICD,경기도,고양시 덕양구,행신1동,481,696600,774300,861900,611300,683400,765000
부산신항↔의왕ICD,경기도,고양시 덕양구,행신2동,481,696300,773900,861500,610900,682900,764400
부산신항↔의왕ICD,경기도,고양시 덕양구,행신3동,482,697400,775100,862700,611900,684000,765600
부산신항↔의왕ICD,경기도,고양시 덕양구,행신4동,476,691200,768700,856200,603500,675400,757000
부산신항↔의왕ICD,경기도,고양시 덕양구,화전동,461,675800,753000,840300,591100,662800,744100
부산신항↔의왕ICD,경기도,고양시 덕양구,대덕동,460,673200,750200,837200,588600,660100,741200
부산신항↔의왕ICD,경기도,고양시 일산동구,식사동,488,704600,783000,871400,618400,691100,773400
부산신항↔의왕ICD,경기도,고양시 일산동구,중산1동,492,708700,787200,875800,621900,694700,777200
부산신항↔의왕ICD,경기도,고양시 일산동구,중산2동,488,704500,782800,871100,618300,690900,773200
부산신항↔의왕ICD,경기도,고양시 일산동구,정발산동,489,705400,783700,872000,619000,691600,773900
부산신항↔의왕ICD,경기도,고양시 일산동구,풍산동,486,702700,781000,869300,616900,689500,771700
부산신항↔의왕ICD,경기도,고양시 일산동구,백석1동,483,699100,777100,865100,613600,685900,767900
부산신항↔의왕ICD,경기도,고양시 일산동구,백석2동,482,698300,776300,864300,613000,685300,767200
부산신항↔의왕ICD,경기도,고양시 일산동구,마두1동,485,701200,779300,867400,615400,687800,769800
부산신항↔의왕ICD,경기도,고양시 일산동구,마두2동,482,698400,776400,864500,613200,685600,767600
부산신항↔의왕ICD,경기도,고양시 일산동구,장항1동,485,701200,779300,867400,615400,687800,769800
부산신항↔의왕ICD,경기도,고양시 일산동구,장항2동,484,700200,778300,866400,614600,687000,769000
부산신항↔의왕ICD,경기도,고양시 일산동구,고봉동,485,701900,780300,868700,616300,689000,771300
부산신항↔의왕ICD,경기도,고양시 일산서구,일산1동,494,710600,789200,877900,623400,696300,778800
부산신항↔의왕ICD,경기도,고양시 일산서구,일산2동,490,706500,784900,873300,619900,692600,774900
부산신항↔의왕ICD,경기도,고양시 일산서구,일산3동,490,706200,784500,872800,619600,692200,774500
부산신항↔의왕ICD,경기도,고양시 일산서구,탄현1동,494,711000,789700,878400,623800,696700,779300
부산신항↔의왕ICD,경기도,고양시 일산서구,탄현2동,496,712500,791200,879800,624800,697700,780200
부산신항↔의왕ICD,경기도,고양시 일산서구,주엽1동,489,705100,783400,871600,618700,691200,773400
부산신항↔의왕ICD,경기도,고양시 일산서구,주엽2동,489,705400,783700,872000,619000,691600,773900
부산신항↔의왕ICD,경기도,고양시 일산서구,대화동,494,710400,789000,877500,623200,696000,778500
부산신항↔의왕ICD,경기도,고양시 일산서구,송포동,497,712900,791300,879700,624700,697400,779600
부산신항↔의왕ICD,경기도,고양시 일산서구,덕이동,495,711400,790000,878500,623900,696700,779200
부산신항↔의왕ICD,경기도,고양시 일산서구,가좌동,501,717100,795800,884400,628300,701200,783700
부산신항↔의왕ICD,경기도,과천시,중앙동,409,607000,681200,765500,534500,603500,682100
부산신항↔의왕ICD,경기도,과천시,갈현동,403,599700,673400,757200,527000,595600,673800
부산신항↔의왕ICD,경기도,과천시,원문동,410,609700,684000,768300,538400,607400,686100
부산신항↔의왕ICD,경기도,과천시,별양동,407,604600,678600,762700,531900,600800,679300
부산신항↔의왕ICD,경기도,과천시,부림동,408,606100,680200,764300,533700,602600,681200
부산신항↔의왕ICD,경기도,과천시,과천동,410,608500,682800,767100,536300,605300,684000
부산신항↔의왕ICD,경기도,과천시,문원동,406,603700,677600,761600,531300,600000,678400
부산신항↔의왕ICD,경기도,구리시,갈매동,444,662700,739600,826700,585100,656500,737600
부산신항↔의왕ICD,경기도,구리시,동구동,440,658900,735600,822300,582300,653400,734200
부산신항↔의왕ICD,경기도,구리시,인창동,436,654900,731200,817600,578900,649700,730200
부산신항↔의왕ICD,경기도,구리시,교문1동,439,657200,733800,820400,577200,648200,729000
부산신항↔의왕ICD,경기도,구리시,교문2동,433,649900,726000,812100,571100,641700,722000
부산신항↔의왕ICD,경기도,구리시,수택1동,433,650500,726500,812600,571600,642200,722500
부산신항↔의왕ICD,경기도,구리시,수택2동,434,650800,727000,813300,571900,642600,723000
부산신항↔의왕ICD,경기도,구리시,수택3동,433,649900,726000,812100,571100,641700,722000
부산신항↔의왕ICD,경기도,남양주시,와부읍,432,651400,727400,813400,576200,646800,727000
부산신항↔의왕ICD,경기도,남양주시,진접읍,467,686400,765100,854100,605100,678100,760900
부산신항↔의왕ICD,경기도,남양주시,화도읍,441,661400,738100,824900,585200,656400,737200
부산신항↔의왕ICD,경기도,남양주시,진건읍,448,667300,744600,832000,589300,661000,742400
부산신항↔의왕ICD,경기도,남양주시,오남읍,458,678000,756000,844300,598400,670700,752800
부산신항↔의왕ICD,경기도,남양주시,퇴계원읍,445,664000,741000,828100,586300,657800,739000
부산신항↔의왕ICD,경기도,남양주시,별내면,459,677900,756000,844400,597900,670300,752500
부산신항↔의왕ICD,경기도,남양주시,수동면,453,674000,751600,839400,596000,667900,749600
부산신항↔의왕ICD,경기도,남양주시,조안면,420,640000,715000,800000,567300,637000,716300
부산신항↔의왕ICD,경기도,남양주시,호평동,443,662700,739500,826400,585700,657100,738100
부산신항↔의왕ICD,경기도,남양주시,평내동,445,664900,741800,828900,587600,659100,740300
부산신항↔의왕ICD,경기도,남양주시,금곡동,441,659900,736600,823500,582900,654100,735000
부산신항↔의왕ICD,경기도,남양주시,양정동,436,654900,731200,817600,578900,649700,730200
부산신항↔의왕ICD,경기도,남양주시,다산1동,436,655100,731400,817700,579100,649900,730400
부산신항↔의왕ICD,경기도,남양주시,다산2동,434,652000,728100,814300,572900,643600,724000
부산신항↔의왕ICD,경기도,남양주시,별내동,445,664000,741000,828100,586300,657800,739000
부산신항↔의왕ICD,경기도,오산시,중앙동,385,591000,663200,745300,525600,592900,669600
부산신항↔의왕ICD,경기도,오산시,남촌동,388,594900,667400,749700,528300,595800,672700
부산신항↔의왕ICD,경기도,오산시,신장1동,386,590800,663100,745300,525800,593200,670000
부산신항↔의왕ICD,경기도,오산시,신장2동,382,586700,658700,740500,522200,589300,665800
부산신항↔의왕ICD,경기도,오산시,세마동,388,592300,664800,747100,526600,594100,671100
부산신항↔의왕ICD,경기도,오산시,초평동,389,595800,668400,750800,529000,596600,673600
부산신항↔의왕ICD,경기도,오산시,대원1동,391,600500,673200,755700,531800,599500,676600
부산신항↔의왕ICD,경기도,오산시,대원2동,391,600500,673200,755700,531800,599500,676600
부산신항↔의왕ICD,경기도,시흥시,대야동,435,638100,713900,799900,562100,632600,712800
부산신항↔의왕ICD,경기도,시흥시,신천동,438,641900,717900,804100,564600,635200,715500
부산신항↔의왕ICD,경기도,시흥시,신현동,426,627700,703100,788700,554100,624200,704100
부산신항↔의왕ICD,경기도,시흥시,은행동,439,643400,719500,805700,565600,636300,716700
부산신항↔의왕ICD,경기도,시흥시,매화동,428,629900,705500,791300,556200,626400,706400
부산신항↔의왕ICD,경기도,시흥시,목감동,417,615500,690300,775300,542300,611800,691100
부산신항↔의왕ICD,경기도,시흥시,군자동,417,616200,691000,776000,543400,612900,692100
부산신항↔의왕ICD,경기도,시흥시,월곶동,436,639600,715500,801600,563100,633600,713800
부산신항↔의왕ICD,경기도,시흥시,정왕본동,429,630900,706500,792200,556900,627100,707100
부산신항↔의왕ICD,경기도,시흥시,정왕1동,426,627900,703400,789100,554500,624600,704500
부산신항↔의왕ICD,경기도,시흥시,정왕2동,429,630900,706500,792200,556900,627100,707100
부산신항↔의왕ICD,경기도,시흥시,거북섬동,439,644000,720200,806500,566100,636800,717300
부산신항↔의왕ICD,경기도,시흥시,정왕3동,431,633200,708900,794700,558600,628900,709000
부산신항↔의왕ICD,경기도,시흥시,정왕4동,437,640400,716300,802400,563700,634200,714400
부산신항↔의왕ICD,경기도,시흥시,배곧1동,434,637100,712900,798900,561400,631800,712000
부산신항↔의왕ICD,경기도,시흥시,배곧2동,433,635600,711400,797300,560300,630700,710800
부산신항↔의왕ICD,경기도,시흥시,과림동,436,639600,715500,801600,563100,633600,713800
부산신항↔의왕ICD,경기도,시흥시,연성동,425,626800,702200,787800,553400,623500,703300
부산신항↔의왕ICD,경기도,시흥시,장곡동,426,627900,703400,789100,554500,624600,704500
부산신항↔의왕ICD,경기도,시흥시,능곡동,422,621300,696500,781900,548100,618000,697600
부산신항↔의왕ICD,경기도,군포시,군포1동,390,582600,655200,737900,512800,580400,657600
부산신항↔의왕ICD,경기도,군포시,군포2동,390,582600,655200,737900,512800,580400,657600
부산신항↔의왕ICD,경기도,군포시,산본1동,398,592600,665900,749300,521000,589200,667100
부산신항↔의왕ICD,경기도,군포시,산본2동,396,590100,663200,746300,518900,587000,664700
부산신항↔의왕ICD,경기도,군포시,금정동,397,591000,664200,747500,519700,587900,665700
부산신항↔의왕ICD,경기도,군포시,재궁동,393,586200,659000,741900,515500,583400,660900
부산신항↔의왕ICD,경기도,군포시,오금동,392,585200,658000,740800,514700,582500,659900
부산신항↔의왕ICD,경기도,군포시,수리동,394,587600,660500,743500,516900,584800,662400
부산신항↔의왕ICD,경기도,군포시,궁내동,394,587600,660500,743500,516900,584800,662400
부산신항↔의왕ICD,경기도,군포시,대야동,391,583600,656300,739000,513400,581100,658400
부산신항↔의왕ICD,경기도,군포시,광정동,394,587600,660500,743500,516900,584800,662400
부산신항↔의왕ICD,경기도,군포시,송부동,392,584500,657300,740100,514200,582000,659400
부산신항↔의왕ICD,경기도,의왕시,고천동,384,575700,647900,730000,507100,574300,651100
부산신항↔의왕ICD,경기도,의왕시,부곡동,384,575400,647600,729700,506600,573900,650700
부산신항↔의왕ICD,경기도,의왕시,오전동,386,578300,650700,733000,509200,576600,653600
부산신항↔의왕ICD,경기도,의왕시,내손1동,392,587000,659800,742600,516500,584300,661600
부산신항↔의왕ICD,경기도,의왕시,내손2동,403,599000,672700,756500,526400,595000,673200
부산신항↔의왕ICD,경기도,의왕시,청계동,399,594700,668000,751400,523000,591200,669100
부산신항↔의왕ICD,경기도,하남시,천현동,417,628700,703500,788200,553600,623100,702300
부산신항↔의왕ICD,경기도,하남시,신장1동,417,628200,703000,787700,553100,622600,701700
부산신항↔의왕ICD,경기도,하남시,신장2동,419,635700,710700,795600,559800,629500,708700
부산신항↔의왕ICD,경기도,하남시,덕풍1동,424,640400,715700,801100,563400,633400,713000
부산신항↔의왕ICD,경기도,하남시,덕풍2동,422,638000,713200,798400,561400,631300,710700
부산신항↔의왕ICD,경기도,하남시,덕풍3동,423,638900,714200,799400,562100,632000,711600
부산신항↔의왕ICD,경기도,하남시,미사3동,419,630000,704900,789900,554500,624100,703400
부산신항↔의왕ICD,경기도,하남시,감북동,416,623900,698600,783400,550000,619500,698600
부산신항↔의왕ICD,경기도,하남시,감일동,418,626300,701200,786100,551700,621200,700400
부산신항↔의왕ICD,경기도,하남시,위례동,420,626400,701400,786500,552400,622100,701500
부산신항↔의왕ICD,경기도,하남시,춘궁동,416,625600,700300,785000,550900,620300,699400
부산신항↔의왕ICD,경기도,하남시,초이동,420,629300,704300,789400,553700,623400,702800
부산신항↔의왕ICD,경기도,하남시,미사1동,424,640400,715700,801100,563400,633400,713000
부산신항↔의왕ICD,경기도,하남시,미사2동,434,652500,728600,814800,573500,644200,724600
부산신항↔의왕ICD,경기도,용인시 처인구,포곡읍,389,596400,668900,751300,529200,596800,673800
부산신항↔의왕ICD,경기도,용인시 처인구,모현읍,403,613400,687000,770600,541400,609900,688000
부산신항↔의왕ICD,경기도,용인시 처인구,이동읍,402,614600,688200,771700,542700,611200,689100
부산신항↔의왕ICD,경기도,용인시 처인구,남사읍,396,613700,686800,769700,542400,610500,687900
부산신항↔의왕ICD,경기도,용인시 처인구,원삼면,406,625200,699100,782900,551900,620600,698800
부산신항↔의왕ICD,경기도,용인시 처인구,백암면,398,613400,686700,769800,542200,610400,688000
부산신항↔의왕ICD,경기도,용인시 처인구,양지면,387,594200,666500,748700,526000,593400,670200
부산신항↔의왕ICD,경기도,용인시 처인구,중앙동,391,598800,671500,754000,531000,598700,675800
부산신항↔의왕ICD,경기도,용인시 처인구,역북동,389,596400,668900,751300,529200,596800,673800
부산신항↔의왕ICD,경기도,용인시 처인구,삼가동,390,595600,668200,750700,529200,596900,674000
